May 29 22:01:18 3dr_solo local0.info +296 pixrc: main: built Mar 23 2016 18:45:42
May 29 22:01:18 3dr_solo local0.info +331 pixrc: main: rcSourceIps: 10.1.1.1,127.0.0.1
May 29 22:01:18 3dr_solo local0.info +333 pixrc: main: rcDestPort:  5005
May 29 22:01:18 3dr_solo local0.info +333 pixrc: main: rcDsmDev:    /dev/ttymxc2
May 29 22:01:18 3dr_solo local0.info +333 pixrc: main: Throttle PWM in  1000...2000
May 29 22:01:18 3dr_solo local0.info +333 pixrc: main:          PWM out 1000...1900
May 29 22:01:18 3dr_solo local0.info +333 pixrc: main: Other    PWM in  1000...2000
May 29 22:01:18 3dr_solo local0.info +333 pixrc: main:          PWM out 1000...2000
May 29 22:01:18 3dr_solo local0.info +334 pixrc: udp: listening on port 5005
May 29 22:01:18 3dr_solo local0.info +673 pixrc: serial: started
May 29 22:01:22 3dr_solo local0.info +543 pixrc: cmd: uplink attached
May 29 22:08:08 3dr_solo local0.info +377 pixrc: a:20,m:37,n:500,u:0,d:0,o:0,q:0,udp=36646,ser=22362
May 29 22:08:18 3dr_solo local0.info +377 pixrc: a:20,m:44,n:500,u:0,d:0,o:0,q:1,udp=44421,ser=20926
May 29 22:08:28 3dr_solo local0.info +377 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=30867,ser=21339
May 29 22:08:38 3dr_solo local0.info +377 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33074,ser=20940
May 29 22:08:48 3dr_solo local0.info +377 pixrc: a:20,m:47,n:500,u:0,d:0,o:0,q:1,udp=45512,ser=20891
May 29 22:08:58 3dr_solo local0.info +386 pixrc: a:20,m:40,n:500,u:0,d:0,o:0,q:1,udp=40368,ser=20938
May 29 22:09:08 3dr_solo local0.info +377 pixrc: a:20,m:55,n:500,u:0,d:0,o:0,q:2,udp=48783,ser=20961
May 29 22:09:18 3dr_solo local0.info +378 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=34423,ser=21887
May 29 22:09:28 3dr_solo local0.info +377 pixrc: a:20,m:49,n:500,u:0,d:0,o:0,q:1,udp=45438,ser=21356
May 29 22:09:38 3dr_solo local0.info +377 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=34391,ser=21823
May 29 22:09:48 3dr_solo local0.info +377 pixrc: a:20,m:47,n:500,u:0,d:0,o:0,q:0,udp=45547,ser=21003
May 29 22:09:58 3dr_solo local0.info +378 pixrc: a:20,m:72,n:499,u:0,d:1,o:0,q:2,udp=43121,ser=22133
May 29 22:10:08 3dr_solo local0.info +378 pixrc: a:20,m:41,n:500,u:0,d:0,o:0,q:1,udp=40671,ser=20622
May 29 22:10:18 3dr_solo local0.info +378 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=35913,ser=20945
May 29 22:10:28 3dr_solo local0.info +378 pixrc: a:20,m:54,n:500,u:0,d:0,o:0,q:1,udp=44625,ser=20740
May 29 22:10:38 3dr_solo local0.info +378 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29097,ser=21836
May 29 22:10:48 3dr_solo local0.info +378 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=32295,ser=21594
May 29 22:10:58 3dr_solo local0.info +378 pixrc: a:20,m:53,n:500,u:0,d:0,o:0,q:1,udp=44973,ser=21211
May 29 22:11:08 3dr_solo local0.info +378 pixrc: a:20,m:27,n:500,u:0,d:0,o:0,q:0,udp=26805,ser=21353
May 29 22:11:18 3dr_solo local0.info +379 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=34066,ser=21312
May 29 22:11:28 3dr_solo local0.info +378 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=31238,ser=20918
May 29 22:11:38 3dr_solo local0.info +378 pixrc: a:20,m:69,n:500,u:0,d:0,o:0,q:1,udp=46821,ser=21186
May 29 22:11:48 3dr_solo local0.info +379 pixrc: a:20,m:50,n:500,u:0,d:0,o:0,q:2,udp=44687,ser=21206
May 29 22:11:58 3dr_solo local0.info +378 pixrc: a:20,m:47,n:500,u:0,d:0,o:0,q:1,udp=44406,ser=21356
May 29 22:12:08 3dr_solo local0.info +379 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29368,ser=21221
May 29 22:12:18 3dr_solo local0.info +379 pixrc: a:20,m:35,n:500,u:0,d:0,o:0,q:0,udp=34661,ser=20758
May 29 22:12:28 3dr_solo local0.info +382 pixrc: a:20,m:42,n:500,u:0,d:0,o:0,q:1,udp=41665,ser=21963
May 29 22:12:38 3dr_solo local0.info +379 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=34305,ser=21819
May 29 22:12:48 3dr_solo local0.info +379 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=28909,ser=21001
May 29 22:12:58 3dr_solo local0.info +379 pixrc: a:20,m:42,n:500,u:0,d:0,o:0,q:1,udp=41960,ser=21007
May 29 22:13:08 3dr_solo local0.info +379 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33302,ser=22173
May 29 22:13:18 3dr_solo local0.info +380 pixrc: a:20,m:37,n:500,u:0,d:0,o:0,q:1,udp=36858,ser=21791
May 29 22:13:28 3dr_solo local0.info +379 pixrc: a:20,m:50,n:500,u:0,d:0,o:0,q:1,udp=43822,ser=20873
May 29 22:13:38 3dr_solo local0.info +379 pixrc: a:20,m:38,n:500,u:0,d:0,o:0,q:0,udp=38058,ser=21163
May 29 22:13:48 3dr_solo local0.info +379 pixrc: a:20,m:43,n:500,u:0,d:0,o:0,q:1,udp=42599,ser=21006
May 29 22:13:58 3dr_solo local0.info +379 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29386,ser=21415
May 29 22:14:08 3dr_solo local0.info +379 pixrc: a:20,m:35,n:500,u:0,d:0,o:0,q:0,udp=34861,ser=22228
